"Data Source","World Development Indicators",

"Last Updated Date","2018-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Portugal","PRT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","456718078.528275","460401266.375809","559847816.566087","622462235.059748","906069893.904269","1051620437.73751","1164826229.43768","1308614738.06721","1331872602.7528","1425767410.21282","1549414225.94142","1808035335.68905","2398040029.65159","3159843008.99428","3686287292.81768","3092131764.70588","2777159814.32361","3094552121.5296","3701788777.37226","5642830327.86885","7057627953.54425","6500814983.71336","6313888496.46821","6687329352.15346","7358066009.31252","7928832803.85928","10071371800.0268","13171761064.4656","15571606545.961","17853135345.0471","22958862325.9738","23687977105.5918","26314080041.58","22421148983.9172","25053865700.4831","31619121666.4455","32554302053.5482","31772678101.7724","33874086153.1612","33742509056.0409","33366272341.9937","33332738255.0336","36168664596.2733","44130741534.9887","51561877328.0358","52747892053.2272","62397114540.2083","74466286613.7421","81550571261.1689","66008082800.778","71188987964.6843","83977796362.6611","81593674783.8094","89335599461.1564","92022713976.1788","80570987580.2272","82337891193.1919","93801824324.9183",
"Paraguay","PRY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3550997047.23815","3566831493.03473","4343942839.01852","4787159537.15954","5598134507.03508","5162446701.44544","4830120393.41372","5079354408.04844","3799764673.44433","3838996084.73045","3459319569.5007","3402825623.747","3625989128.84436","4371893087.04545","5083809322.57183","6252319090.03835","7818347666.59925","9993980609.73859","8210295840.6629","11036468063.6586","13186264509.2066","12278348692.3768","14356651476.2904","13954911447.9326","11536625269.9086","11449147476.09","12428453660.0485",
"West Bank and Gaza","PSE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","413500000","562100000","546000000","650300000","734400000","751600000","885000000","615900000","477800000","515100000","596800000","723300000","736300000","1066300000","1165000000","1133300000","1367300000","1799400000","1871100000","2071800000","2172300000","2338100000","2381000000","2692700000",
"Pacific island small states","PSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","812806968.266822","751753801.855756","737262509.83582","721981170.922926","803371868.872494","756405607.336671","770636061.790368","783652463.326597","889001288.924696","1045593572.96114","1178166724.6963","1151403686.04248","1189454456.25012","1283613405.03796","1514851528.78567","1717767442.78645","1936547591.21722","1930727175.9621","1551833827.89672","1725104668.59916","1554418501.4093","1417140489.82574","1582721105.18089","1899142704.62541","2077855801.06656","2292636797.664","2276828853.25283","2522219984.29402","3043552099.27148","2390361748.93709","2970061270.65286","3855287144.10884","4078825355.7297","4147773152.70704","4002160518.40408","3699664405.57034","2495589784.64074","",
"Post-demographic dividend","PST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","114763892284.878","120214549306.526","128010628085.844","138386724728.614","156286279967.861","170586913227.273","188444967017.044","201144180785.562","223892126767.157","254760271755.921","298941943629.223","334722594136.626","395380202249.366","527696577329.72","695209554120.258","750074567561.609","829598602107.903","941408520300.802","1126754535897.82","1380906163283.13","1629221122940.32","1631720918612.93","1554049241977.35","1542869187203.12","1642735662692.16","1687868274189.57","1967759333246.6","2318881942202.7","2673514169268.36","2880437159677.09","3333932127389.3","3492329724790.3","3758624081523.23","3701558788249.82","4131240729699.89","4891530729414.97","5061659948178.27","5194284326491.8","5184466090714.66","5318902626179.43","5725220277543.03","5534449992374.91","5745958942813.24","6599460559466.17","7874912991094.33","8656051523630.87","9734930615153.73","11204961804385.2","12443692329915","10077757885764","11604632789077.5","13478126894300","13413901112872","13841384310572.7","14185432673597.8","12739715255291.8","12637811171778.1","13751890664802",
"French Polynesia","PYF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43125717.1722101","50636330.6953076","90636322.3465078","129108379.092131","116788057.729612","166187495.860263","155319954.322874","154358972.568765","190458327.364216","168811807.940836","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3309340686.81319","3608241785.71428","3961263818.68132","5454670329.67033","5240109890.10989","7440934065.93407","11949450549.4505","11556593406.5934","11684615384.6154","14519780219.7802","20363186813.1868","28982692307.6923","38244780219.7802","48048351648.3516","70732417582.4176","50009065934.0659","77975824175.8242","121837912087.912","142876098901.099","144510439560.44","140228846153.846","92291208791.2088","72397252747.2527","",
"Romania","ROU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6522727272.72727","5103947368.42105","6981666666.66667","6067763157.89474","7488942598.18731","9594687653.71372","9772624067.46675","10031110491.0714","9596101847.67914","10024522272.2233","12248191994.1038","13419152816.4895","16264710331.2661","20680090361.4458","27161319974.2623","32809005731.5441","39604948380.2065","49995652708.8545","56074119655.4051","45827665365.8217","54267314893.4831","68299186511.8415","64312582896.0268","76137323837.8557","82174728293.3238","72968370072.6465","77629089475.7588","87780431832.2023",
"Russian Federation","RUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110935029375.242","93864126141.833","68740740740.7407","286864406779.661","166221968543.886","109667054790.09","115848931221.619","102134384267.208","100138288677.615","84595569294.1783","84670999187.6523","114429434767.153","113116215289.681","121649122807.018","151697510751.987","203415480735.856","268957446507.615","333908278474.495","392044033024.769","520003701781.281","341583596930.095","445513189914.35","573991825010.295","594193217854.85","592497432241.002","558283087794.633","391450612674.912","330161850038.55","410780764721.611",
"Rwanda","RWA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","14800000","14000000","11600000","7600000","15600000","18000000","14045713.1428571","16773000","15049999","14489999","25299999","22766638.9522131","20411486.8899625","33721790.4721051","37535558.2204488","52450624.3680732","92977882.1860733","106530355.41736","133872850.966444","233473705.94539","181144470.561989","138251014.510046","162572532.774554","171374038.310444","200513014.189952","184987470.949097","244728622.493889","160729968.059642","158571149.949573","147651245.804689","143182955.195743","139864281.479848","112984489.161452","102031319.98031","47498580","66627296.732083","83373731.5038133","144372284.265104","111106098.956147","113792249.490106","109644896.460371","141817504.338115","118119521.159732","156052396.797203","232360867.193466","294943941.138276","383005635.747602","599140200.930607","609900297.285154","631152238.512863","695039532.976215","895592892.130936","937907294.067623","1073961349.5073","1180211845.30529","1178958884.98784","1265161133.38622","1666805968.03124",
"South Asia","SAS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","3063377651.84496","3191456575.63754","3321772638.936","3727541492.4597","3783773805.97576","3754230894.27564","3723948643.79026","3871644399.26097","3996285152.2354","4107510037.32283","4618521024.40285","4540817977.1906","5119231004.61558","5884630354.52258","7670398114.89233","8706626326.07969","10162449947.1467","11559596145.9857","12345432149.5866","14943732675.2169","17154081179.1112","17884283546.2332","17845458987.1211","19027025306.1625","19721552383.0436","18808194032.7655","20028402869.5347","23682346676.8581","27242784203.4715","30741295460.4636","34102137181.7296","36369447055.3582","40633949543.0597","43716088559.0214","49389338523.7726","60056291997.4726","62942270244.8177","67504933385.8866","70534405958.6811","76207015169.9956","86546418912.2946","87422169540.515","99663543304.6988","121442848773.917","159917716034.639","199280970177.15","243391408117.809","300954533281.948","341417895115.831","325824398971.242","433591514659.433","522457221925.846","522878257092.65","554259875516.707","555490835417.963","503887883998.475","526217173958.025","579727703607.85",
"Saudi Arabia","SAU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","1998980666.66667","2161704511.11111","2731777777.77778","3878710885.26344","5951553754.10152","14903145740.0313","28581126760.5634","34300659540.5959","38230311614.7309","42599358883.4359","39584362866.2196","61362175672.4589","104411278444.104","115769696969.697","77740796919.6663","49690593342.9812","41296821793.4166","31243235781.3363","23221442073.9941","26447263017.3565","27645126835.781","32174632843.7917","47445927903.8718","50652603471.2951","53610680907.8772","45678237650.2003","45960747663.5514","53521228304.4059","63501201602.1362","64989052069.4259","43493066666.6667","56061600000","82259466666.6667","72980533333.3333","77641333333.3333","98956800000","131920533333.333","187388647220.517","225506542056.075","249318478985.991","322853600000","202056266666.667","261831200000","376224266666.667","399419733333.333","387644000000","354541430160","218010394720","200860000000","229345600000",
"Sudan","SDN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","190333333.333333","189000000","225333333.333333","262000000","250333333.333333","239000000","246666666.666667","282000000","294333333.333333","336666666.666667","398333333.333333","415333333.333333","461666666.666667","530333333.333333","584000000","677000000","783333333.333333","816000000","607500000","899250000","789333333.333333","963500000","918000000","872230769.230769","820571428.571429","712800000","747500000","1113055555.55556","584476190.476191","816777777.777778","499000000","379500000","369020533.880903","375733207.784055","600118784.530387","687264417.283526","672294691.397506","624215840.57879","754007519.920319","831000039.59612","1959294026.13566","1502577773.4828","2069337700.80893","2616599317.9554","3810409600.24815","5086917942.61319","6832645406.4011","10045701106.0959","13138471581.6668","8487453964.80556","12958469167.3894","11827810957.7739","6280632521.69046","6371026740.66599","6694643448.55235","7949533333.33333","9394847020.93398","11386714285.7143",
"Senegal","SEN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","133139106.368765","177113950.455048","174068435.709158","156158574.691327","164030902.69162","167589311.065127","182866609.763007","168220116.267867","204210062.258472","210912505.972059","240603470.438646","236596765.284277","338734877.846712","361972896.847402","611901770.509674","702819256.796955","710183495.744935","867232882.895901","676267477.163238","886933588.78459","837231800.893224","1007608613.64987","907408044.215829","976025150.498864","919374848.812251","824439136.986576","1029003548.59678","1071050913.59921","1111270774.84437","1201880954.19461","1452629939.67637","1297167846.65671","1342021622.50587","1150774996.41549","1231154995.62594","1505882118.4241","1366964479.10322","1276289281.74066","1393232464.07588","1443237451.54086","1306785071.35701","1401154236.78292","1522757487.14254","1826048610.09191","2179600851.66183","2352409558.03773","2398285987.82039","2871511233.40903","3511377648.24571","3126080584.52454","3221432472.33965","3792077546.5173","3969651157.32121","4209632731.98486","4303695926.09849","4016238716.03686","4254106955.89267","4426986707.14348",
"Singapore","SGP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1147523846.85744","1089017378.8057","1141219129.75304","1295243695.2829","1091630733.04586","1201130275.70887","1351659479.94251","1415000653.33856","1791552332.41866","2193159545.27636","2420456030.31491","2704396968.50908","2904841511.78418","4373973333.33333","7804712297.55026","7724978456.23538","9457765782.48218","10772340942.205","12436295810.4452","17169305189.0941","24031178147.7053","28092845133.57","29812562124.2959","29675560747.6636","30900662565.0734","29160517556.6078","27644243443.4798","34308211628.5478","46864672364.6724","54623086861.459","64045069989.2324","76631490593.343","84308164518.1093","97965837356.1084","122469294225.481","159275716099.901","169740354609.929","170185142780.172","143641670650.096","152881828908.555","181299825986.079","164714684377.965","170983916005.808","199022672483.067","247128446337.712","288253424657.534","340090754610.108","386534403821.91","444415647748.957","369747542110.691","472246497983.132","560868500556.527","572793470432.904","590892431870.854","595892352616.21","539444210066.919","520997973217.517","561477659497.429",
"Solomon Islands","SLB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","69064582.8545162","68170116.3628875","69388821.1736026","96333516.5266546","77120475.4186926","77289692.7935687","79718464.5335197","99447779.1116447","96284667.7132391","90912685.8589054","107448062.472374","128410914.927769","158766508.768077","170808774.381722","188114742.06524","194537909.376402","219591595.146493","170508347.869424","172092350.302805","104816365.029771","66123531.640773","68560336.6524419","87864213.4853915","116023354.309458","141024449.195872","165043695.380774","214943805.541035","269474180.100414","234921787.709497","336043276.086552","541987358.172039","635199994.561671","598000000","595075929.114748","520455557.38057","","",
"Sierra Leone","SLE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","108122255.128728","103739958.504017","104299958.280017","94448134.3041423","78120031.2480125","112920045.168018","134760053.904022","131184001.810099","129248659.435402","141729814.220021","156290000.362378","170571070.173071","128140613.205852","136415176.624509","190441625.91687","220819890.819985","251666984.187464","256578379.777414","204093165.946797","110166389.968865","115540150.202195","127012171.181783","58414118.8168034","224167528.009238","303069450.083041","223145475.063949","225361107.664701","243739338.710562","214817781.337605","186687224.669604","269120504.516789","161860434.322034","164289127.837515","112226184.411615","94546559.2223075","92561800.2438754","115314755.508819","85492032.3238426","107153406.383992","192923463.520593","238584015.103839","290042436.853011","317931420.720122","336802821.452521","338717766.509754","331270804.719921","432978661.228543","478655062.615394","1251015326.47876","1408534692.48268","1542664519.09205","816852288.770686","885954258.492308","",
"El Salvador","SLV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","231600000","229240000","250280000","255960000","243320000","281360000","292160000","367680000","432120000","540040000","622640000","827560000","1122680000","946719900","1280560000","1220920000","917000000","774247000","858652600","796567700","848385400","930400000","751724100","662448600","578784600","891100175.395367","904756600","937870800","1294122000","1529942400","1923081200","2026644400","2659875600","2667080400","2752938000","3161574400","3071774700","3231026200","3433269900","3555578400","3713675100","4150322000","4349400000","4809800000","4215800000","4971100000","5878600000","6101600000","6421700000","6537322600","6718040000","6663150000","6855687100",
"San Marino","SMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942600660","944701298","1037964070","1020201323","992000000",
"Serbia","SRB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1357994350.28249","3145121042.83054","3782199820.71275","3868604697.5316","2159833640.61227","644426818.900704","2753174611.47717","3327354914.64837","4653561493.01733","6021306443.49056","7125023608.30892","9263889923.12252","11427645906.5753","14342869704.8821","11441117717.2147","12995300332.3088","15787587920.3746","15045451290.3347","18754261738.9374","19176836682.8686","17344092622.648","19158838367.7262","21730757273.8771",
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6044423388.59281","6392673013.62997","6750334577.83835","7288552664.17544","8049722465.53208","8469141121.16533","9068279515.89109","9436583026.52513","10352435354.3918","11202200673.9438","12220024918.4359","12800829266.5182","15257180300.7391","20821908426.1293","32876609343.8217","32246648804.6903","35379497022.7216","43188041987.2319","45437069609.525","60890841064.2577","85594281784.4083","72173165526.3448","61480551941.6393","55548479759.5182","57027249998.7348","55797239735.0195","58473100513.1985","71995338397.3077","73752623035.971","80884008409.8261","78187164730.5817","77409293551.9405","78707875778.7765","72576010909.3362","75815733429.7256","93900791317.5705","100493687594.193","106038549965.929","95029398897.5364","97880905868.642","119530464683.893","111722894479.486","120043556123.321","147832725011.102","179058103064.694","224465331751.032","288823003282.187","331212109587.31","415805880204.334","312488790758.388","425776932751.839","532771138813.206","533025899506.557","482288516221.504","485628877504.985","358089590065.857","327958288894.135","382826082951.213",
"South Sudan","SSD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12283037805.286","1049491525.42373","4190508474.57627","5135254237.28814","2294059028.65266","1595792751.16421","",
"Sub-Saharan Africa","SSF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6043899010.18712","6392118423.14756","6749748958.75507","7287920352.47586","8049024119.24471","8468406388.59729","9067492805.62128","9435764364.42215","10351537238.3604","11201228837.3017","12218964781.3853","12799718742.3192","15255856678.0597","20820102040.5666","32873757163.7404","32243851276.2576","35376427706.9159","43184918858.15","45438136567.6048","60894222023.2387","85587066242.9142","72166260596.6796","61475467198.8797","55551715152.1943","57036478124.2511","55809526477.9907","58474229441.7055","71996193704.9142","73763282242.2701","80895029618.7256","78222857549.7231","77436389228.8268","78733470918.2418","72607636341.6339","75845454559.5175","93927111971.3926","100614001974.375","106127581546.182","95132430292.7995","98008337252.6069","120006231928.399","112258470755.751","120601285810.152","148476418828.571","179694071598.988","225201356988.144","289699040649.273","332168283146.06","416804379158.311","313423403412.137","426701762335.015","533791888314.171","534078348328.291","483494825676.228","486811182634.432","358961389867.614","328756731460.393","383758105865.264",
"Small states","SST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44321595500.1686","53808813541.5939","57692955427.0031","60691135328.3332","57462458488.9984","64791184346.2258","75941962380.5838","73611763580.0489","76715925217.3298","91027436608.0851","112790730554.77","138352996678.097","163555482481.918","196327993640.612","247218841618.371","188525242747.832","239553618495.688","328029803255.424","352617496823.021","359872155937.571","353649542146.2","265066543541.331","240364475310.67","",
"Sao Tome and Principe","STP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","51400000","49450000","49700000","54350000","56700000","68850000","101050000","117100000","127250000","144750000","148950000","172050000","175250000","183500000","276000000","294000000","309000000","353500000","407000000","458500000","547000000","522000000","474500000","387750000","374700000","320850000","290500000","304400000","340300000","204520000","163270000","156910000","115973333.333333","87529411.7647059","138885820.895522","158573755.656109","200952618.453865","234188500","293984750","241124186.046512","176013030.30303","179960229.357798","202641276.595745","250992810.457516","387432991.953182","545700259.91141","1707580493.49419","1589435336.97632","2010564663.02368","1710018214.93625","2295476069.06097","2847709822.52142","2875454545.45455","2594848484.84848","2356060606.06061","1856469692.97861","1632148476.38314","2291491379.19521",
"Slovak Republic","SVK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3177656297.613","6212187167.75869","10257828308.9662","9071314125.08784","11677042353.7786","14586752941.1765","14547182509.5057","15231710660.4735","13917320729.3881","14440640315.3633","15741167311.5902","17744742729.3065","20166897233.2016","29063816027.088","39331389371.7408","45170835716.9506","57202157822.1051","71870520120.4489","80305185293.6868","60135470964.1567","68320828930.8508","83500249283.834","85408529479.5311","92391896264.6478","92723947154.3584","81347891076.7831","84943185973.429","92228932668.0137",
"Slovenia","SVN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14747180084.7458","9892822608.69565","7386169811.32076","6955369100.5291","8058964279.06977","9701955721.79539","9921480878.18697","9875306272.509","10518606751.2983","10017114436.3876","10172240529.4877","10802787364.2646","12290189725.6858","15114768714.5667","18946986547.0852","21655505534.1375","25611438840.7979","32524114700.2464","36749801083.9315","28761465684.9125","30867042602.6685","36095358961.6901","33895316692.969","35854836866.9774","37834662314.8155","33162392070.6908","34718057550.6613","40093913791.265",
"Sweden","SWE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","3415028157.03131","3607782140.77514","3835863778.12531","4158979760.9428","4718441099.53868","5083909727.98649","5419220178.50277","5796451759.21931","6284653669.00046","7229407613.25469","8487865209.15488","9353496068.98301","10952581261.5488","15057771231.6534","19665543519.3945","21578736308.463","22847738630.3634","23930748750.4463","27264571362.1777","34690899232.5815","39167720824.6643","36635527214.9149","34956018288.6066","35231448226.8394","37330889552.4553","37827364369.6463","46547099444.1013","55884715301.8737","62626260004.5698","65440527416.2776","74209023366.2229","72631878164.5308","74909126034.5479","65730272117.5836","77976153447.3821","100347384800.864","106118401431.554","105927909992.272","109460999509.428","111150150077.459","114567352819.192","104973327782.672","111086668515.266","136563570483.41","165839241246.989","178466366032.838","202413461277.818","235410723797.124","256022211770.418","190992448195.668","225558175374.369","262875892617.436","251942584636.026","253492966272.753","258408185069.201","226807836425.287","227768032944.048","243864655261.573",
"Swaziland","SWZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","16939661.2067759","18059638.8072239","21979560.4087918","32059358.8128237","34999300.0139997","46339073.2185356","56278874.4225116","55018899.6220076","60338793.2241355","68458630.8273834","78398432.0313594","92561521.2527964","98347860.0234161","156195965.417867","215452538.631347","210277214.334009","206301747.930083","198827046.918123","214351425.942962","259206462.342599","404340010.272214","429712460.063898","356879720.022103","345031864.285073","274452653.697553","204597597.732692","308884026.258206","478094302.554028","531955179.239059","586189842.528692","657911722.645229","685120414.297614","736802699.859748","777483857.147229","903787315.534527","1019656474.86973","951315562.998628","1053208550.34722","1059266139.68128","1006123414.35469","1195062379.31929","1152880974.7825","1105311525.79999","1855760598.56967","1901024134.62134","1919092085.60691","1946164276.74814","1986545334.54453","1793232363.33705","1860082478.7283","2062749754.13867","2205397598.16006","2168194993.90987","2127628590.07157","2199386438.39782","1995295777.84919","1842329700.88375","",
"Sint Maarten (Dutch part)","SXM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","8673003.3506518","11089068.3242097","15164545.9186657","21890203.9465137","21153012.777189","17156023.2333964","15274073.0400694","20279885.7829013","25707951.2305223","27990001.4018034","18399843.5000997","22156074.1726406","31823883.7943134","34277207.2040793","56494406.8654088","48828767.511769","47962865.3429391","51147737.1417543","50570631.7496736","53235893.2358932","139524537.717057","113250303.404094","122321126.546436","145086382.779598","464069445.902902","521402304.737516","543132354.014598","627255559.464514","621180909.090909","719670181.818182","857524992.300306","936671039.083136","980668675.717971","915141837.926803","909788635.873979","1020732566.02859","1052408741.97315","1206084871.00172","1182039891.73923","","","",
"Syrian Arab Republic","SYR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","183179975.970817","166354556.617834","232483194.226885","233218642.819116","223808511.764615","250836078.301829","237017341.026695","248911546.597764","304528170.604959","384128076.558492","382808209.78169","459140870.58361","567251419.630939","730240855.933879","1269930698.15877","1493538004.58159","1523378473.31232","1429054704.73747","1407153910.38591","1941933093.65569","2433274526.37645","2481042398.7989","2317931317.52132","2382576880.88819","2222309622.74577","2063703244.44661","1530228810.91534","1817810205.67188","1813488338.78003","2439160454.67303","3488165259.69078","3168250000","3479921426.47904","3816418520.72509","3346540000","3537504990.01996","4388662674.6507","4702704280.15564","4640692307.69231","5129922480.62016","6839334310.23655","7464741325.57656","8216795445.30297","7305994716.52103","10048415841.5842","11655517241.3793","13167996089.9316","15613886331.5979","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","41987616.1525435","46459419.3049746","50177660.4283922","48137413.9582585","53846256.4861626","56286114.0825872","60213093.6165076","64603586.2411336","67829222.5162336","62287914.7748169","76302006.2900195","79858965.592122","85268097.455661","101796566.298977","120007833.181976","124525763.299884","139294049.598385","143615634.214981","182936219.148897","178553422.862544","175041293.642494","132421607.297518","54751112.1660855","136673323.981668","165602339.466559","123003840.704924","143026030.430362","179740702.656451","222673412.86407","197582396.449189","234367649.887532","224348650.812866","208710953.267158","194955465.87014","190020005.234106","317076043.918001","281984797.647318","286444689.408079","322640866.59283","281123360.420699","233937659.160846","250689315.772637","252228086.501321","674122157.197785","2252004979.13247","3188888001.18908","3531766075.3187","3844528416.3226","4419706425.76137","3251521899.72475","3926896180.3193","4726067251.49359","4757756272.68366","4346695203.42482","4756021200.81308","3283989588.29114","2653411875.24894","3379062441.0534",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5807386638.51332","5169541075.99254","4977156473.26211","5408269979.61689","5910944149.38587","6653346579.79859","7200764617.75819","7022155391.24056","7345262809.81039","7720185825.3653","8269401440.49832","9137745222.32052","11195458458.9573","18250374058.7551","27549884135.8553","26435042722.9941","29602600841.8413","35233395936.8745","38042916888.5545","51940936574.285","66888172637.9148","72038114060.2825","76408423004.5614","79232323577.4225","87535367100.7295","84001443308.957","81827174925.4591","101865130434.689","125181055460.835","135781694123.763","157772425655.443","182989596985.986","214810246855.834","242602117476.164","307097405437.369","379077055871.003","427615224267.04","471613218341.34","438714571499.739","474312447988.373","580244336839.755","572882648958.871","651739567035.065","801185091804.026","1029521695402.77","1258360929561.7","1556146554984.46","1907060435950.95","2239609871315.26","1883561954762.48","2408500648794.61","2964969778219.46","3165767797812.07","3366216268793.74","3496812533374.82","3331926500726.68","3181526274506.67","3534241853243.51",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190294782351.007","156403338321.197","429822540048.669","286670410892.813","230242133944.958","257114845745.291","249718437922.108","260127433201.47","258765894091.124","241965440551.303","294100847074.896","303707627426.213","333501124094.452","416644628200.578","548532684202.619","678258915704.109","828987765706.1","1016347060450.25","1303930598867","951264538774.67","1154301004550.69","1454295034714.03","1474863399227.02","1530748819337.97","1509133374717.77","1194182127376.98","1125907944481.26","1315413656204.91",
"Togo","TGO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","37708626.3143105","49603527.4388292","46343063.3935462","36412064.2536581","58256753.9440519","59902254.9088818","84046497.7792106","87870816.7327843","101651405.470974","122866733.266503","126062944.663066","134158081.251033","131854604.813124","134617106.167549","369940092.985305","267965252.674944","292993680.699559","322394939.834264","527351593.731872","445904897.763086","580273710.287221","444924500.103963","412043218.28279","348233629.345048","367999845.293595","369048867.812395","466639453.442751","516742399.428223","601984527.353195","536694494.469266","545098033.23823","535853578.200321","455990718.261767","300774173.213553","300177570.002559","424723384.869109","487731055.704166","434321206.833869","471224952.953784","455092409.912569","445009194.828536","450344218.891641","538493240.63162","725853721.685966","747027290.582655","846998677.076396","841488831.974444","956878995.373767","1122809399.53145","1162122006.71642","1274377772.43845","1481175762.57332","1804617227.9591","2151003602.94713","1994812438.94299","1725686859.14858","1879291719.7435","1947859313.41744",
"Thailand","THA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","445712828.938051","525965885.347415","519061302.681992","535813730.196832","674951923.076923","739759615.384615","929903846.153846","1024038461.53846","1030048076.92308","1075384615.38462","1064423076.92308","1179182692.30769","1487500000","2016289601.59285","2958365848.51117","2732920168.99501","3436992955.91688","3947627707.70732","4773875030.11885","6178099701.74691","7800882967.70917","8309884328.42661","8385615714.71428","8053095421.32426","9154250953.91592","9030262639.50307","11033541326.8236","14601715209.8527","20357556565.0216","25231110419.4226","29129233354.8299","35329430022.5734","41206885012.2637","47453553768.6219","56094870775.3479","70305436039.0444","71417410141.7765","72442713530.9891","65860554069.9333","71490174196.1247","81953041249.7071","76088350937.052","81447761993.1052","93686958534.0102","114062537292.653","129499031578.738","152293199936.645","181094466107.734","208095295272.459","181530283674.291","226787541383.021","262743566281.972","277398264651.853","286321421597.344","282242409128.135","275818405323.569","280449875908.025","",
